over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,1,9,1,19,9.0,0.0,132.62872371157047,8.365384615384615,True,False,False
1,18,0,27,1,18,13.5,0.0,132.40742326750126,7.961864406779661,True,False,False
2,9,0,36,1,17,12.0,0.0,132.40742326750126,8.368,True,False,False
3,20,0,56,1,16,14.0,-0.5,132.40742326750126,8.365384615384615,True,False,False
4,11,1,67,2,15,13.4,1.666666666666666,132.40742326750126,7.961864406779661,True,False,False
5,33,0,100,2,14,16.666666666666668,-0.5666666666666664,129.69195198724066,8.368,True,False,False
6,3,1,103,3,13,14.714285714285714,4.166666666666664,127.93873334052658,9.5,False,True,False
7,4,0,107,3,12,13.375,-0.04761904761904745,125.64044379819708,8.29746835443038,False,True,False
8,10,0,117,3,11,13.0,-0.5416666666666661,125.64044379819708,9.5,False,True,False
9,5,0,122,3,10,12.2,-7.833333333333333,125.64044379819708,7.382239382239383,False,True,False
10,12,0,134,3,9,12.181818181818182,-5.866666666666666,125.64044379819708,9.5,False,True,False
11,6,1,140,4,8,11.666666666666666,-3.1818181818181817,125.64044379819708,7.382239382239383,False,True,False
12,3,2,143,6,7,11.0,-4.499999999999999,122.98830059649075,8.368,False,True,False
13,5,0,148,6,6,10.571428571428571,-5.5,123.72412256089461,7.961864406779661,False,True,False
14,7,0,155,6,5,10.333333333333334,-7.404761904761904,123.72412256089461,9.5,False,True,False
15,9,0,164,6,4,10.25,-6.333333333333334,123.72412256089461,8.365384615384615,False,False,True
16,3,1,167,7,3,9.823529411764707,-3.25,112.65306467563289,7.382239382239383,False,False,True
17,6,0,173,7,2,9.61111111111111,-3.9901960784313735,111.6730067555697,8.365384615384615,False,False,True
18,14,0,187,7,1,9.842105263157896,-4.111111111111111,111.6730067555697,7.382239382239383,False,False,True
19,15,0,202,7,0,10.1,-2.6754385964912286,111.6730067555697,8.368,False,False,True
