over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,7,0,7,0,19,7.0,0.0,119.18990530138741,8.08361204013378,True,False,False
1,4,1,11,1,18,5.5,0.0,122.2972257279722,8.25,True,False,False
2,11,0,22,1,17,7.333333333333333,0.0,128.38375645251227,8.08361204013378,True,False,False
3,9,0,31,1,16,7.75,-0.5,128.38375645251227,8.25,True,False,False
4,13,0,44,1,15,8.8,-0.25,128.38375645251227,7.6469673405909795,True,False,False
5,4,1,48,2,14,8.0,2.1999999999999993,135.1159848484677,8.494413407821229,True,False,False
6,11,0,59,2,13,8.428571428571429,0.16666666666666607,138.41804398213065,6.89453125,False,True,False
7,6,0,65,2,12,8.125,0.4047619047619051,138.41804398213065,8.494413407821229,False,True,False
8,15,0,80,2,11,8.88888888888889,-1.625,138.41804398213065,8.25,False,True,False
9,5,1,85,3,10,8.5,1.7777777777777768,138.41804398213065,7.6469673405909795,False,True,False
10,1,0,86,3,9,7.818181818181818,-0.3333333333333339,132.15234320593675,6.89453125,False,True,False
11,5,0,91,3,8,7.583333333333333,-1.3181818181818183,132.15234320593675,7.6469673405909795,False,True,False
12,9,0,100,3,7,7.6923076923076925,-4.416666666666666,132.15234320593675,6.89453125,False,True,False
13,3,0,103,3,6,7.357142857142857,-2.6923076923076925,132.15234320593675,8.494413407821229,False,True,False
14,15,0,118,3,5,7.866666666666666,-1.6904761904761898,132.15234320593675,8.08361204013378,False,True,False
15,5,0,123,3,4,7.6875,1.1333333333333337,132.15234320593675,7.6469673405909795,False,False,True
16,6,0,129,3,3,7.588235294117647,-0.020833333333333037,132.15234320593675,6.89453125,False,False,True
17,20,1,149,4,2,8.277777777777779,1.0784313725490193,138.10156213729115,8.125,False,False,True
18,13,0,162,4,1,8.526315789473685,1.5555555555555554,149.2902208201893,8.494413407821229,False,False,True
