over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,4,0,4,0,19,4.0,0.0,111.65122620940292,7.805755395683454,True,False,False
1,13,0,17,0,18,8.5,0.0,111.65122620940292,8.03225806451613,True,False,False
2,1,1,18,1,17,6.0,0.0,112.2165630412356,7.805755395683454,True,False,False
3,7,0,25,1,16,6.25,-0.5,109.6417545375225,8.08361204013378,True,False,False
4,14,0,39,1,15,7.8,0.25,109.6417545375225,8.364583333333334,True,False,False
5,7,0,46,1,14,7.666666666666667,-0.9666666666666668,109.6417545375225,8.08361204013378,True,False,False
6,8,0,54,1,13,7.714285714285714,1.666666666666667,109.6417545375225,7.544025157232705,False,True,False
7,4,0,58,1,12,7.25,1.9523809523809517,109.6417545375225,7.886363636363637,False,True,False
8,3,1,61,2,11,6.777777777777778,-0.916666666666667,115.14526272283352,7.544025157232705,False,True,False
9,7,1,68,3,10,6.8,-2.2777777777777777,117.38646323875201,7.886363636363637,False,True,False
10,3,1,71,4,9,6.454545454545454,-3.133333333333333,118.17299240131409,7.544025157232705,False,True,False
11,6,0,77,4,8,6.416666666666667,-3.621212121212121,117.2240694756429,8.364583333333334,False,True,False
12,10,0,87,4,7,6.6923076923076925,-2.083333333333334,117.2240694756429,7.544025157232705,False,True,False
13,5,0,92,4,6,6.571428571428571,-0.8589743589743595,117.2240694756429,8.364583333333334,False,True,False
14,15,0,107,4,5,7.133333333333334,0.4285714285714288,117.2240694756429,7.805755395683454,False,True,False
15,8,0,115,4,4,7.1875,2.8666666666666663,117.2240694756429,8.08361204013378,False,False,True
16,23,0,138,4,3,8.117647058823529,2.145833333333334,117.2240694756429,7.886363636363637,False,False,True
17,16,0,154,4,2,8.555555555555555,7.215686274509805,117.2240694756429,8.08361204013378,False,False,True
18,13,1,167,5,1,8.789473684210526,7.111111111111111,119.9667784445716,8.364583333333334,False,False,True
19,17,1,184,6,0,9.2,8.043859649122806,119.74240695276917,7.805755395683454,False,False,True
