over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,120.89114380432238,7.659863945578231,True,False,False
1,9,0,10,0,18,5.0,0.0,120.89114380432238,8.13671875,True,False,False
2,11,0,21,0,17,7.0,0.0,120.89114380432238,7.659863945578231,True,False,False
3,10,0,31,0,16,7.75,0.0,120.89114380432238,7.305194805194805,True,False,False
4,7,0,38,0,15,7.6,2.25,120.89114380432238,8.13671875,True,False,False
5,3,2,41,2,14,6.833333333333333,1.7333333333333343,121.42589627866731,7.305194805194805,True,False,False
6,5,0,46,2,13,6.571428571428571,-1.166666666666666,124.45325485727321,7.514598540145985,False,True,False
7,10,0,56,2,12,7.0,-2.571428571428571,124.45325485727321,7.305194805194805,False,True,False
8,8,0,64,2,11,7.111111111111111,-2.0,124.45325485727321,7.514598540145985,False,True,False
9,4,0,68,2,10,6.8,0.5555555555555562,124.45325485727321,7.476683937823834,False,True,False
10,2,2,70,4,9,6.363636363636363,0.5333333333333332,119.25905578459437,7.514598540145985,False,True,False
11,9,0,79,4,8,6.583333333333333,-2.6969696969696964,119.41946435836641,7.476683937823834,False,True,False
12,11,0,90,4,7,6.923076923076923,-2.583333333333333,119.41946435836641,7.514598540145985,False,True,False
13,6,0,96,4,6,6.857142857142857,-0.5897435897435903,119.41946435836641,7.476683937823834,False,True,False
14,12,0,108,4,5,7.2,1.8095238095238093,119.41946435836641,7.305194805194805,False,True,False
15,11,0,119,4,4,7.4375,2.466666666666666,119.41946435836641,8.13671875,False,False,True
16,7,1,126,5,3,7.411764705882353,2.229166666666666,119.41946435836641,7.659863945578231,False,False,True
17,5,1,131,6,2,7.277777777777778,2.0882352941176467,106.47340747434218,8.06872852233677,False,False,True
18,11,0,142,6,1,7.473684210526316,-0.6111111111111107,97.98295454545455,7.659863945578231,False,False,True
19,7,0,149,6,0,7.45,-0.807017543859649,97.98295454545455,8.06872852233677,False,False,True
