over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,2,6,2,19,6.0,0.0,133.47588727241717,9.617021276595745,True,False,False
1,8,0,14,2,18,7.0,0.0,136.59388292120252,7.016393442622951,True,False,False
2,9,1,23,3,17,7.666666666666667,0.0,136.59388292120252,9.617021276595745,True,False,False
3,4,0,27,3,16,6.75,-1.5,140.89152804716088,7.826923076923077,True,False,False
4,4,0,31,3,15,6.2,-0.25,140.89152804716088,9.617021276595745,True,False,False
5,11,0,42,3,14,7.0,-1.0333333333333332,140.89152804716088,7.826923076923077,True,False,False
6,4,0,46,3,13,6.571428571428571,-0.666666666666667,140.89152804716088,7.6469673405909795,False,True,False
7,3,1,49,4,12,6.125,-0.23809523809523814,126.76350626029631,7.016393442622951,False,True,False
8,3,0,52,4,11,5.777777777777778,-0.625,118.89228556015104,7.6469673405909795,False,True,False
9,4,0,56,4,10,5.6,-2.944444444444444,118.89228556015104,9.68,False,True,False
10,13,0,69,4,9,6.2727272727272725,-2.766666666666666,118.89228556015104,7.6469673405909795,False,True,False
11,5,0,74,4,8,6.166666666666667,0.3939393939393945,118.89228556015104,7.016393442622951,False,True,False
12,10,0,84,4,7,6.461538461538462,1.166666666666666,118.89228556015104,7.6469673405909795,False,True,False
13,5,1,89,5,6,6.357142857142857,2.8717948717948723,126.08075814349262,8.417457305502847,False,True,False
14,11,0,100,5,5,6.666666666666667,-0.1904761904761898,139.86740587195533,7.826923076923077,False,True,False
15,10,0,110,5,4,6.875,1.4999999999999991,139.86740587195533,8.417457305502847,False,False,True
16,9,1,119,6,3,7.0,1.291666666666666,123.80049280352576,7.826923076923077,False,False,True
17,7,1,126,7,2,7.0,2.5,115.60870934719269,8.417457305502847,False,False,True
18,13,0,139,7,1,7.315789473684211,0.6666666666666661,127.57973068745571,9.68,False,False,True
19,16,0,155,7,0,7.75,1.3508771929824555,127.57973068745571,8.417457305502847,False,False,True
