over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,12,1,12,1,19,12.0,0.0,139.49807554674703,8.633802816901408,True,False,False
1,2,0,14,1,18,7.0,0.0,131.29995884857584,7.406162464985995,True,False,False
2,11,0,25,1,17,8.333333333333334,0.0,131.29995884857584,8.633802816901408,True,False,False
3,7,1,32,2,16,8.0,-0.5,131.29995884857584,7.406162464985995,True,False,False
4,7,0,39,2,15,7.8,-1.833333333333333,128.4855688271248,7.456310679611651,True,False,False
5,8,0,47,2,14,7.833333333333333,0.0333333333333341,128.4855688271248,9.22689075630252,True,False,False
6,4,1,51,3,13,7.285714285714286,-1.0,140.3985200321646,9.008333333333333,False,True,False
7,3,1,54,4,12,6.75,-1.4523809523809526,147.52164050151913,9.22689075630252,False,True,False
8,13,0,67,4,11,7.444444444444445,-2.75,131.08613120608186,9.008333333333333,False,True,False
9,5,2,72,6,10,7.2,-1.7777777777777777,129.0772993781004,9.22689075630252,False,True,False
10,5,1,77,7,9,7.0,-1.7000000000000002,120.57438066559651,7.456310679611651,False,True,False
11,5,0,82,7,8,6.833333333333333,-0.833333333333333,112.58939974457215,8.958333333333334,False,True,False
12,5,0,87,7,7,6.6923076923076925,-3.333333333333333,112.58939974457215,7.456310679611651,False,True,False
13,7,1,94,8,6,6.714285714285714,-2.1923076923076925,102.29174268685762,8.958333333333334,False,True,False
14,1,0,95,8,5,6.333333333333333,-1.5476190476190474,99.64451058201058,8.633802816901408,False,True,False
15,8,0,103,8,4,6.4375,-2.5,99.64451058201058,9.008333333333333,False,False,True
16,3,1,106,9,3,6.235294117647059,-1.604166666666667,78.9296737213404,7.406162464985995,False,False,True
17,2,0,108,9,2,6.0,-2.735294117647059,59.598214285714285,9.008333333333333,False,False,True
18,0,1,108,10,1,5.684210526315789,-2.166666666666667,59.598214285714285,7.406162464985995,False,False,True
