over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,130.35789162363184,8.807692307692308,True,False,False
1,8,0,10,0,18,5.0,0.0,130.35789162363184,7.687975646879757,True,False,False
2,10,0,20,0,17,6.666666666666667,0.0,130.35789162363184,7.5852272727272725,True,False,False
3,9,0,29,0,16,7.25,0.0,130.35789162363184,7.687975646879757,True,False,False
4,16,0,45,0,15,9.0,1.75,130.35789162363184,8.933035714285714,True,False,False
5,6,0,51,0,14,8.5,2.666666666666666,130.35789162363184,8.807692307692308,True,False,False
6,5,0,56,0,13,8.0,1.833333333333334,130.35789162363184,7.5852272727272725,False,True,False
7,5,0,61,0,12,7.625,1.0,130.35789162363184,8.933035714285714,False,True,False
8,17,0,78,0,11,8.666666666666666,-2.291666666666667,130.35789162363184,9.457831325301205,False,True,False
9,11,0,89,0,10,8.9,0.3333333333333339,130.35789162363184,8.8,False,True,False
10,8,1,97,1,9,8.818181818181818,2.0999999999999996,117.46081663797678,7.5852272727272725,False,True,False
11,5,1,102,2,8,8.5,2.6818181818181817,121.24712141719397,9.457831325301205,False,True,False
12,13,0,115,2,7,8.846153846153847,-1.5,115.47188755020079,7.5852272727272725,False,True,False
13,8,0,123,2,6,8.785714285714286,-1.1794871794871806,115.47188755020079,8.807692307692308,False,True,False
14,4,2,127,4,5,8.466666666666667,-0.6190476190476204,129.65911608062947,9.457831325301205,False,True,False
15,13,0,140,4,4,8.75,-1.1333333333333329,163.74482004354675,8.933035714285714,False,False,True
16,9,1,149,5,3,8.764705882352942,-1.416666666666666,162.62233285921985,7.687975646879757,False,False,True
17,26,1,175,6,2,9.722222222222221,-1.598039215686276,159.20546581602645,8.933035714285714,False,False,True
18,0,1,175,7,1,9.210526315789474,5.277777777777779,81.79245283018868,7.687975646879757,False,False,True
19,15,0,190,7,0,9.5,0.9561403508771917,122.68867924528303,8.807692307692308,False,False,True
