over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,3,0,3,0,19,3.0,0.0,133.86572592905736,9.108108108108109,True,False,False
1,2,0,5,0,18,2.5,0.0,133.86572592905736,9.013452914798206,True,False,False
2,8,2,13,2,17,4.333333333333333,0.0,134.28968884567126,9.108108108108109,True,False,False
3,5,1,18,3,16,4.5,-1.0,136.42785297213837,8.666666666666666,True,False,False
4,3,0,21,3,15,4.2,-1.0,137.072972118758,9.108108108108109,True,False,False
5,5,0,26,3,14,4.333333333333333,-0.36666666666666714,137.072972118758,8.666666666666666,True,False,False
6,5,0,31,3,13,4.428571428571429,-0.5,137.072972118758,7.189153439153439,False,True,False
7,5,1,36,4,12,4.5,-0.09523809523809579,134.39628284264833,9.013452914798206,False,True,False
8,5,0,41,4,11,4.555555555555555,0.0,131.86369074493814,7.189153439153439,False,True,False
9,11,1,52,5,10,5.2,-0.05555555555555536,130.76022699408736,9.013452914798206,False,True,False
10,4,0,56,5,9,5.090909090909091,0.7999999999999998,131.6188883459165,7.189153439153439,False,True,False
11,2,0,58,5,8,4.833333333333333,1.0757575757575761,131.6188883459165,10.285714285714286,False,True,False
12,15,0,73,5,7,5.615384615384615,0.3333333333333339,131.6188883459165,9.558823529411764,False,True,False
13,12,0,85,5,6,6.071428571428571,1.384615384615385,131.6188883459165,10.285714285714286,False,True,False
14,5,1,90,6,5,6.0,3.595238095238095,137.6248601886417,8.666666666666666,False,True,False
15,15,1,105,7,4,6.5625,4.166666666666666,133.4012113382386,9.013452914798206,False,False,True
16,9,0,114,7,3,6.705882352941177,3.104166666666666,132.75957840763425,9.108108108108109,False,False,True
17,7,0,121,7,2,6.722222222222222,1.9607843137254894,132.75957840763425,10.285714285714286,False,False,True
18,15,0,136,7,1,7.157894736842105,3.1111111111111116,132.75957840763425,8.666666666666666,False,False,True
19,14,0,150,7,0,7.5,3.1754385964912286,132.75957840763425,10.285714285714286,False,False,True
