over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,138.5602555943738,9.076923076923077,True,False,False
1,13,0,22,0,18,11.0,0.0,138.5602555943738,9.34375,True,False,False
2,7,1,29,1,17,9.666666666666666,0.0,137.5452209012997,9.076923076923077,True,False,False
3,8,1,37,2,16,9.25,-0.5,136.9364984714413,9.20253164556962,True,False,False
4,1,0,38,2,15,7.6,-0.9166666666666661,130.9723152747295,9.076923076923077,True,False,False
5,15,1,53,3,14,8.833333333333334,-3.2666666666666666,127.14716196512366,9.311418685121108,True,False,False
6,8,1,61,4,13,8.714285714285714,-1.833333333333334,135.97218215066587,8.304347826086957,False,True,False
7,5,0,66,4,12,8.25,-1.7142857142857135,144.20984555304284,9.20253164556962,False,True,False
8,3,0,69,4,11,7.666666666666667,0.08333333333333393,144.20984555304284,8.304347826086957,False,True,False
9,6,0,75,4,10,7.5,-2.833333333333334,144.20984555304284,6.850439882697947,False,True,False
10,15,0,90,4,9,8.181818181818182,-2.833333333333333,144.20984555304284,8.304347826086957,False,True,False
11,12,0,102,4,8,8.5,-0.18181818181818166,144.20984555304284,7.70566037735849,False,True,False
12,12,0,114,4,7,8.76923076923077,2.5,144.20984555304284,9.076923076923077,False,True,False
13,10,0,124,4,6,8.857142857142858,4.23076923076923,144.20984555304284,6.850439882697947,False,True,False
14,10,1,134,5,5,8.933333333333334,2.4761904761904763,143.44381860398934,9.20253164556962,False,True,False
15,4,0,138,5,4,8.625,1.2333333333333325,134.17062187009492,7.70566037735849,False,False,True
16,8,1,146,6,3,8.588235294117647,-1.125,120.43299673968768,9.34375,False,False,True
17,5,0,151,6,2,8.38888888888889,-2.2549019607843137,117.4347555923778,7.70566037735849,False,False,True
18,12,1,163,7,1,8.578947368421053,-3.2222222222222223,108.4673518544846,9.34375,False,False,True
19,3,1,166,8,0,8.3,-1.2456140350877192,113.84507272516322,7.70566037735849,False,False,True
