over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,124.1096402700792,7.805755395683454,True,False,False
1,1,2,7,2,18,3.5,0.0,115.95961272217754,8.08361204013378,True,False,False
2,4,0,11,2,17,3.6666666666666665,0.0,107.8095851742759,7.805755395683454,True,False,False
3,9,0,20,2,16,5.0,-1.0,107.8095851742759,8.08361204013378,True,False,False
4,7,0,27,2,15,5.4,-1.333333333333333,107.8095851742759,8.03225806451613,True,False,False
5,14,0,41,2,14,6.833333333333333,1.2666666666666666,107.8095851742759,9.166666666666666,True,False,False
6,9,0,50,2,13,7.142857142857143,3.166666666666667,107.8095851742759,9.058823529411764,False,True,False
7,9,0,59,2,12,7.375,2.8571428571428568,107.8095851742759,8.03225806451613,False,True,False
8,2,1,61,3,11,6.777777777777778,3.291666666666666,113.5731369753125,7.92,False,True,False
9,10,0,71,3,10,7.1,-0.6111111111111107,122.93702505059763,9.058823529411764,False,True,False
10,4,0,75,3,9,6.818181818181818,-0.5999999999999996,122.93702505059763,7.92,False,True,False
11,12,0,87,3,8,7.25,-1.9848484848484853,122.93702505059763,8.03225806451613,False,True,False
12,6,0,93,3,7,7.153846153846154,1.416666666666666,122.93702505059763,7.805755395683454,False,True,False
13,4,0,97,3,6,6.928571428571429,0.17948717948717885,122.93702505059763,8.08361204013378,False,True,False
14,3,1,100,4,5,6.666666666666667,0.4047619047619042,120.0532547956365,7.92,False,True,False
15,3,2,103,6,4,6.4375,-2.833333333333334,122.01145552560645,7.9655172413793105,False,False,True
16,5,0,108,6,3,6.352941176470588,-4.604166666666666,118.24902714765224,7.92,False,False,True
17,4,2,112,8,2,6.222222222222222,-4.186274509803921,109.91114090912602,7.9655172413793105,False,False,True
18,9,0,121,8,1,6.368421052631579,-4.222222222222222,101.5732546705998,7.805755395683454,False,False,True
19,5,0,126,8,0,6.3,-1.3684210526315788,101.5732546705998,8.08361204013378,False,False,True
