over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,133.33957150330323,8.591549295774648,True,False,False
1,3,1,5,1,18,2.5,0.0,133.33957150330323,8.96657381615599,True,False,False
2,11,0,16,1,17,5.333333333333333,0.0,121.88786169457092,8.591549295774648,True,False,False
3,4,1,20,2,16,5.0,-0.5,129.12442812158386,8.96657381615599,True,False,False
4,11,0,31,2,15,6.2,0.0,131.95948551631705,8.282229965156795,True,False,False
5,5,1,36,3,14,6.0,1.966666666666666,133.50739737202983,8.96657381615599,True,False,False
6,1,1,37,4,13,5.285714285714286,-0.33333333333333304,127.17656190451673,8.145454545454545,False,True,False
7,9,0,46,4,12,5.75,-0.6190476190476186,122.4632323150474,8.282229965156795,False,True,False
8,8,0,54,4,11,6.0,-1.75,122.4632323150474,10.233333333333333,False,True,False
9,3,0,57,4,10,5.7,-0.5,122.4632323150474,8.96657381615599,False,True,False
10,20,0,77,4,9,7.0,0.9666666666666668,122.4632323150474,7.866197183098592,False,True,False
11,8,0,85,4,8,7.083333333333333,3.333333333333334,122.4632323150474,8.145454545454545,False,True,False
12,8,1,93,5,7,7.153846153846154,3.250000000000001,120.83968574089579,10.233333333333333,False,True,False
13,2,0,95,5,6,6.785714285714286,4.346153846153846,109.46074812353882,7.866197183098592,False,True,False
14,7,1,102,6,5,6.8,-1.2857142857142856,106.74006584859298,8.282229965156795,False,True,False
15,5,0,107,6,4,6.6875,-2.133333333333333,109.44564694564693,7.866197183098592,False,False,True
16,8,0,115,6,3,6.764705882352941,-2.520833333333333,109.44564694564693,8.145454545454545,False,False,True
17,9,0,124,6,2,6.888888888888889,-0.5980392156862742,109.44564694564693,8.591549295774648,False,False,True
18,12,2,136,8,1,7.157894736842105,0.44444444444444375,111.1681581356844,8.145454545454545,False,False,True
19,11,0,147,8,0,7.35,1.5087719298245608,100.40780475563083,8.591549295774648,False,False,True
