over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,10,0,10,0,19,10.0,0.0,119.68115323191985,8.38265306122449,True,False,False
1,5,0,15,0,18,7.5,0.0,119.68115323191985,7.456310679611651,True,False,False
2,6,0,21,0,17,7.0,0.0,119.68115323191985,8.38265306122449,True,False,False
3,14,0,35,0,16,8.75,0.0,119.68115323191985,9.76,True,False,False
4,6,1,41,1,15,8.2,-0.4166666666666661,129.6625915428779,7.406162464985995,True,False,False
5,5,1,46,2,14,7.666666666666667,-0.033333333333333215,142.87531136482332,8.38265306122449,True,False,False
6,4,0,50,2,13,7.142857142857143,-0.33333333333333304,139.50023296483798,7.406162464985995,False,True,False
7,13,0,63,2,12,7.875,-3.1428571428571432,139.50023296483798,7.759856630824372,False,True,False
8,6,0,69,2,11,7.666666666666667,-1.041666666666667,139.50023296483798,7.406162464985995,False,True,False
9,6,0,75,2,10,7.5,0.0,139.50023296483798,9.76,False,True,False
10,9,0,84,2,9,7.636363636363637,0.8333333333333339,139.50023296483798,7.406162464985995,False,True,False
11,11,0,95,2,8,7.916666666666667,-0.6363636363636367,139.50023296483798,7.759856630824372,False,True,False
12,4,1,99,3,7,7.615384615384615,0.7499999999999991,142.52696919001815,7.456310679611651,False,True,False
13,4,0,103,3,6,7.357142857142857,-0.11538461538461497,149.5345204944564,7.759856630824372,False,True,False
14,3,2,106,5,5,7.066666666666666,-1.5238095238095237,137.94806719616147,9.76,False,True,False
15,15,0,121,5,4,7.5625,-4.9,130.66276983979714,7.759856630824372,False,False,True
16,5,1,126,6,3,7.411764705882353,-1.229166666666667,126.5024526204708,7.456310679611651,False,False,True
17,15,0,141,6,2,7.833333333333333,-1.2450980392156863,133.38112991109836,8.38265306122449,False,False,True
18,12,1,153,7,1,8.052631578947368,3.333333333333333,127.70580000303755,7.456310679611651,False,False,True
19,7,1,160,8,0,8.0,1.614035087719298,118.09328137412547,9.76,False,False,True
