over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,120.35341978133741,6.777777777777778,True,False,False
1,15,0,24,0,18,12.0,0.0,120.35341978133741,9.59375,True,False,False
2,4,0,28,0,17,9.333333333333334,0.0,120.35341978133741,6.777777777777778,True,False,False
3,6,0,34,0,16,8.5,0.0,120.35341978133741,8.810344827586206,True,False,False
4,8,0,42,0,15,8.4,-0.16666666666666607,120.35341978133741,8.86013986013986,True,False,False
5,20,0,62,0,14,10.333333333333334,-2.4000000000000004,120.35341978133741,8.810344827586206,True,False,False
6,9,1,71,1,13,10.142857142857142,1.0,124.5139680562349,8.86013986013986,False,True,False
7,13,0,84,1,12,10.5,1.6904761904761916,123.72747382348278,9.666666666666666,False,True,False
8,11,0,95,1,11,10.555555555555555,3.0,123.72747382348278,8.86013986013986,False,True,False
9,3,1,98,2,10,9.8,-0.05555555555555536,126.66342002405037,9.59375,False,True,False
10,2,1,100,3,9,9.090909090909092,-1.3000000000000007,134.10285975946883,8.86013986013986,False,True,False
11,7,0,107,3,8,8.916666666666666,-4.757575757575759,134.88663342661044,10.26086956521739,False,True,False
12,8,0,115,3,7,8.846153846153847,-5.916666666666666,134.88663342661044,8.810344827586206,False,True,False
13,23,0,138,3,6,9.857142857142858,-3.6794871794871797,134.88663342661044,10.26086956521739,False,True,False
14,4,1,142,4,5,9.466666666666667,2.8095238095238084,112.14664450662919,6.777777777777778,False,True,False
15,6,0,148,4,4,9.25,1.6999999999999993,99.75086563634828,9.59375,False,False,True
16,7,0,155,4,3,9.117647058823529,1.25,99.75086563634828,6.777777777777778,False,False,True
17,11,0,166,4,2,9.222222222222221,-3.950980392156862,99.75086563634828,9.59375,False,False,True
18,7,2,173,6,1,9.105263157894736,-1.2222222222222214,111.3769652637459,8.810344827586206,False,False,True
19,15,0,188,6,0,9.4,-1.7719298245614024,123.00306489114354,9.666666666666666,False,False,True
