over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,12,0,12,0,19,12.0,0.0,122.56879160342919,9.48314606741573,True,False,False
1,15,0,27,0,18,13.5,0.0,122.56879160342919,8.544117647058824,True,False,False
2,8,0,35,0,17,11.666666666666666,0.0,122.56879160342919,9.48314606741573,True,False,False
3,3,1,38,1,16,9.5,0.0,131.23934161574564,8.544117647058824,True,False,False
4,14,0,52,1,15,10.4,-1.333333333333334,132.6030791330476,9.48314606741573,True,False,False
5,18,0,70,1,14,11.666666666666666,-2.5666666666666664,132.6030791330476,8.544117647058824,True,False,False
6,5,1,75,2,13,10.714285714285714,-0.5,134.02435350134073,8.095890410958905,False,True,False
7,2,1,77,3,12,9.625,1.1190476190476204,125.45214492913215,7.189153439153439,False,True,False
8,4,1,81,4,11,9.0,-2.291666666666666,119.74476627473473,9.956521739130435,False,True,False
9,3,0,84,4,10,8.4,-6.833333333333334,142.59183136191695,7.189153439153439,False,True,False
10,5,0,89,4,9,8.090909090909092,-6.4,142.59183136191695,8.095890410958905,False,True,False
11,5,0,94,4,8,7.833333333333333,-4.590909090909092,142.59183136191695,7.189153439153439,False,True,False
12,5,0,99,4,7,7.615384615384615,-3.5,142.59183136191695,9.956521739130435,False,True,False
13,10,0,109,4,6,7.785714285714286,-2.615384615384615,142.59183136191695,8.095890410958905,False,True,False
14,13,0,122,4,5,8.133333333333333,-1.1190476190476186,142.59183136191695,9.48314606741573,False,True,False
15,11,0,133,4,4,8.3125,1.200000000000001,142.59183136191695,8.095890410958905,False,False,True
16,5,0,138,4,3,8.117647058823529,3.020833333333334,142.59183136191695,7.189153439153439,False,False,True
17,16,0,154,4,2,8.555555555555555,1.549019607843137,142.59183136191695,9.956521739130435,False,False,True
18,21,0,175,4,1,9.210526315789474,2.1111111111111107,142.59183136191695,8.544117647058824,False,False,True
19,27,0,202,4,0,10.1,4.789473684210526,142.59183136191695,9.956521739130435,False,False,True
