over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,133.33957150330323,7.98220640569395,True,False,False
1,2,0,11,0,18,5.5,0.0,133.33957150330323,9.717171717171718,True,False,False
2,4,0,15,0,17,5.0,0.0,133.33957150330323,8.217821782178218,True,False,False
3,12,0,27,0,16,6.75,0.0,133.33957150330323,9.717171717171718,True,False,False
4,3,0,30,0,15,6.0,-0.75,133.33957150330323,8.217821782178218,True,False,False
5,6,0,36,0,14,6.0,0.33333333333333304,133.33957150330323,7.98220640569395,True,False,False
6,13,0,49,0,13,7.0,1.0,133.33957150330323,8.01702786377709,False,True,False
7,13,0,62,0,12,7.75,0.33333333333333304,133.33957150330323,7.6469673405909795,False,True,False
8,11,0,73,0,11,8.11111111111111,2.916666666666666,133.33957150330323,8.01702786377709,False,True,False
9,15,0,88,0,10,8.8,4.222222222222223,133.33957150330323,7.6469673405909795,False,True,False
10,6,1,94,1,9,8.545454545454545,4.199999999999999,136.75890132740543,8.01702786377709,False,True,False
11,8,0,102,1,8,8.5,1.621212121212121,143.4111953250494,7.6469673405909795,False,True,False
12,3,1,105,2,7,8.076923076923077,0.6666666666666661,136.6159769750493,8.01702786377709,False,True,False
13,8,0,113,2,6,8.071428571428571,-3.4102564102564097,133.31155062532943,7.6469673405909795,False,True,False
14,11,0,124,2,5,8.266666666666667,-2.238095238095238,133.31155062532943,7.98220640569395,False,True,False
15,10,0,134,2,4,8.375,-1.4333333333333345,133.31155062532943,9.717171717171718,False,False,True
16,12,0,146,2,3,8.588235294117647,1.291666666666666,133.31155062532943,7.98220640569395,False,False,True
17,11,0,157,2,2,8.722222222222221,2.4117647058823533,133.31155062532943,8.217821782178218,False,False,True
18,4,1,161,3,1,8.473684210526315,2.2777777777777786,133.31155062532943,9.717171717171718,False,False,True
19,14,0,175,3,0,8.75,0.02631578947368496,140.10039102953255,8.217821782178218,False,False,True
