over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,12,0,12,0,19,12.0,0.0,129.56406282955638,7.882075471698113,True,False,False
1,2,0,14,0,18,7.0,0.0,129.56406282955638,7.292887029288703,True,False,False
2,2,0,16,0,17,5.333333333333333,0.0,129.56406282955638,7.882075471698113,True,False,False
3,13,0,29,0,16,7.25,0.0,129.56406282955638,7.456310679611651,True,False,False
4,5,1,34,1,15,6.8,-1.583333333333333,130.55447936143275,7.882075471698113,True,False,False
5,4,0,38,1,14,6.333333333333333,-0.6333333333333329,132.40742326750126,7.456310679611651,True,False,False
6,4,0,42,1,13,6.0,0.5,132.40742326750126,7.1947368421052635,False,True,False
7,14,1,56,2,12,7.0,-2.166666666666667,132.62872371157047,8.764940239043824,False,True,False
8,4,0,60,2,11,6.666666666666667,-0.16666666666666696,132.6754293547629,7.1947368421052635,False,True,False
9,15,0,75,2,10,7.5,0.16666666666666607,132.6754293547629,8.764940239043824,False,True,False
10,7,0,82,2,9,7.454545454545454,3.0,132.6754293547629,7.1947368421052635,False,True,False
11,3,0,85,2,8,7.083333333333333,1.212121212121212,132.6754293547629,7.292887029288703,False,True,False
12,7,0,92,2,7,7.076923076923077,1.2500000000000009,132.6754293547629,7.1947368421052635,False,True,False
13,12,0,104,2,6,7.428571428571429,-1.4102564102564097,132.6754293547629,10.5,False,True,False
14,8,0,112,2,5,7.466666666666667,-0.09523809523809579,132.6754293547629,7.456310679611651,False,True,False
15,13,1,125,3,4,7.8125,1.5333333333333332,132.72864110518526,7.882075471698113,False,False,True
16,6,1,131,4,3,7.705882352941177,2.6875,130.11289508427907,7.292887029288703,False,False,True
17,10,0,141,4,2,7.833333333333333,0.2941176470588234,128.63368032656416,7.456310679611651,False,False,True
18,6,2,147,6,1,7.7368421052631575,0.833333333333333,121.00955917518543,7.292887029288703,False,False,True
19,13,0,160,6,0,8.0,-1.9035087719298245,123.72412256089461,8.764940239043824,False,False,True
