over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,125.84272751724575,6.824427480916031,True,False,False
1,5,0,7,0,18,3.5,0.0,125.84272751724575,7.708894878706199,True,False,False
2,7,0,14,0,17,4.666666666666667,0.0,125.84272751724575,6.824427480916031,True,False,False
3,11,0,25,0,16,6.25,0.0,125.84272751724575,7.708894878706199,True,False,False
4,7,0,32,0,15,6.4,1.416666666666667,125.84272751724575,8.494413407821229,True,False,False
5,20,0,52,0,14,8.666666666666666,1.9333333333333336,125.84272751724575,17.5,True,False,False
6,5,1,57,1,13,8.142857142857142,4.0,128.0735891532257,6.89453125,False,True,False
7,8,0,65,1,12,8.125,2.0238095238095237,132.80331851244722,8.627906976744185,False,True,False
8,6,0,71,1,11,7.888888888888889,2.375,132.80331851244722,6.89453125,False,True,False
9,14,0,85,1,10,8.5,-2.0555555555555562,132.80331851244722,8.494413407821229,False,True,False
10,6,1,91,2,9,8.272727272727273,0.8333333333333339,132.81390054364144,6.89453125,False,True,False
11,6,0,97,2,8,8.083333333333334,-0.1060606060606073,132.9531946028694,6.824427480916031,False,True,False
12,15,0,112,2,7,8.615384615384615,0.08333333333333215,132.9531946028694,17.5,False,True,False
13,15,0,127,2,6,9.071428571428571,-0.11538461538461497,132.9531946028694,6.824427480916031,False,True,False
14,4,1,131,3,5,8.733333333333333,2.928571428571429,130.3355432610415,6.89453125,False,True,False
15,10,0,141,3,4,8.8125,2.1000000000000014,128.9676525917078,7.708894878706199,False,False,True
16,15,0,156,3,3,9.176470588235293,0.3541666666666661,128.9676525917078,8.494413407821229,False,False,True
17,7,1,163,4,2,9.055555555555555,-0.009803921568627416,128.9676525917078,7.708894878706199,False,False,True
18,28,0,191,4,1,10.052631578947368,1.1111111111111107,131.01922141228837,8.627906976744185,False,False,True
19,17,1,208,5,0,10.4,6.1140350877193,128.82357962389173,8.494413407821229,False,False,True
