over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,1,1,1,19,1.0,0.0,119.28886133389616,8.041055718475073,True,False,False
1,9,0,10,1,18,5.0,0.0,126.24945232909764,9.44,True,False,False
2,5,0,15,1,17,5.0,0.0,126.24945232909764,8.246913580246913,True,False,False
3,13,0,28,1,16,7.0,-0.5,126.24945232909764,8.041055718475073,True,False,False
4,2,0,30,1,15,6.0,2.0,126.24945232909764,8.246913580246913,True,False,False
5,6,1,36,2,14,6.0,0.666666666666667,126.24945232909764,9.44,True,False,False
6,4,0,40,2,13,5.714285714285714,0.5,122.53191640519773,7.051724137931035,False,True,False
7,2,0,42,2,12,5.25,-2.2142857142857144,122.53191640519773,9.44,False,True,False
8,7,0,49,2,11,5.444444444444445,-1.75,122.53191640519773,7.051724137931035,False,True,False
9,4,0,53,2,10,5.3,-1.1111111111111116,122.53191640519773,7.714285714285714,False,True,False
10,4,0,57,2,9,5.181818181818182,-0.9666666666666668,122.53191640519773,7.051724137931035,False,True,False
11,3,1,60,3,8,5.0,-0.18181818181818166,125.96629913880845,7.714285714285714,False,True,False
12,1,1,61,4,7,4.6923076923076925,-1.8333333333333335,125.743650962046,8.246913580246913,False,True,False
13,8,0,69,4,6,4.928571428571429,-3.025641025641026,128.63368032656416,7.714285714285714,False,True,False
14,8,0,77,4,5,5.133333333333334,-1.9285714285714288,128.63368032656416,7.051724137931035,False,True,False
15,3,1,80,5,4,5.0,0.033333333333333215,128.63368032656416,7.714285714285714,False,False,True
16,17,1,97,6,3,5.705882352941177,0.833333333333333,124.58906416972182,9.44,False,False,True
17,18,0,115,6,2,6.388888888888889,2.6274509803921573,124.66744823103352,8.041055718475073,False,False,True
18,12,0,127,6,1,6.684210526315789,5.277777777777777,124.66744823103352,8.246913580246913,False,False,True
