over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,9,0,9,0,19,9.0,0.0,116.83432338096266,7.687975646879757,True,False,False
1,2,0,11,0,18,5.5,0.0,116.83432338096266,9.0,True,False,False
2,8,0,19,0,17,6.333333333333333,0.0,116.83432338096266,7.687975646879757,True,False,False
3,14,0,33,0,16,8.25,0.0,116.83432338096266,9.0,True,False,False
4,7,0,40,0,15,8.0,-0.25,116.83432338096266,7.869918699186992,True,False,False
5,13,0,53,0,14,8.833333333333334,1.666666666666666,116.83432338096266,9.0,True,False,False
6,10,0,63,0,13,9.0,2.5,116.83432338096266,7.096774193548387,False,True,False
7,9,0,72,0,12,9.0,1.0,116.83432338096266,7.472602739726027,False,True,False
8,4,0,76,0,11,8.444444444444445,1.666666666666666,116.83432338096266,7.096774193548387,False,True,False
9,8,0,84,0,10,8.4,-0.7777777777777777,116.83432338096266,8.233082706766917,False,True,False
10,10,0,94,0,9,8.545454545454545,-1.4000000000000004,116.83432338096266,7.096774193548387,False,True,False
11,5,1,99,1,8,8.25,-1.212121212121212,122.61061853797695,8.233082706766917,False,True,False
12,7,0,106,1,7,8.153846153846153,-1.083333333333333,127.24230945451494,7.472602739726027,False,True,False
13,21,0,127,1,6,9.071428571428571,-1.3205128205128203,127.24230945451494,8.233082706766917,False,True,False
14,1,1,128,2,5,8.533333333333333,1.4285714285714288,125.30233177279892,7.869918699186992,False,True,False
15,8,1,136,3,4,8.5,0.6333333333333329,120.8718932331956,7.687975646879757,False,False,True
16,14,0,150,3,3,8.823529411764707,0.5,123.56833106182629,7.096774193548387,False,False,True
17,11,1,161,4,2,8.944444444444445,-2.1568627450980395,127.42475893418388,7.869918699186992,False,False,True
18,13,0,174,4,1,9.157894736842104,1.0555555555555554,130.4259501965924,7.687975646879757,False,False,True
19,8,1,182,5,0,9.1,3.0087719298245617,130.21828535273647,7.869918699186992,False,False,True
