over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,113.17501454487757,8.364583333333334,True,False,False
1,10,0,11,0,18,5.5,0.0,113.17501454487757,7.381443298969073,True,False,False
2,12,0,23,0,17,7.666666666666667,0.0,113.17501454487757,8.364583333333334,True,False,False
3,11,0,34,0,16,8.5,0.0,113.17501454487757,7.381443298969073,True,False,False
4,3,0,37,0,15,7.4,2.5,113.17501454487757,7.189153439153439,True,False,False
5,16,0,53,0,14,8.833333333333334,1.2666666666666657,113.17501454487757,7.6469673405909795,True,False,False
6,8,0,61,0,13,8.714285714285714,1.166666666666666,113.17501454487757,7.189153439153439,False,True,False
7,8,1,69,1,12,8.625,0.2857142857142865,118.08940772861281,8.417457305502847,False,True,False
8,3,2,72,3,11,8.0,1.541666666666666,122.23019608143557,7.381443298969073,False,True,False
9,4,0,76,3,10,7.6,-3.166666666666667,115.20488496953848,8.417457305502847,False,True,False
10,8,0,84,3,9,7.636363636363637,-4.1,115.20488496953848,8.098901098901099,False,True,False
11,3,0,87,3,8,7.25,-3.6363636363636367,115.20488496953848,8.364583333333334,False,True,False
12,5,0,92,3,7,7.076923076923077,-2.25,115.20488496953848,7.189153439153439,False,True,False
13,4,0,96,3,6,6.857142857142857,-1.7435897435897436,115.20488496953848,8.364583333333334,False,True,False
14,4,0,100,3,5,6.666666666666667,-2.8571428571428568,115.20488496953848,7.189153439153439,False,True,False
15,4,0,104,3,4,6.5,-2.333333333333334,115.20488496953848,8.417457305502847,False,False,True
16,11,0,115,3,3,6.764705882352941,-2.5,115.20488496953848,7.381443298969073,False,False,True
