over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,0,2,0,19,2.0,0.0,136.58629782179173,7.687975646879757,True,False,False
1,7,0,9,0,18,4.5,0.0,136.58629782179173,7.961864406779661,True,False,False
2,9,0,18,0,17,6.0,0.0,136.58629782179173,7.687975646879757,True,False,False
3,6,1,24,1,16,6.0,0.0,133.80941398915542,6.958333333333333,True,False,False
4,6,0,30,1,15,6.0,0.833333333333333,129.653256364848,7.687975646879757,True,False,False
5,8,0,38,1,14,6.333333333333333,0.5,129.653256364848,7.422535211267606,True,False,False
6,5,0,43,1,13,6.142857142857143,-0.16666666666666607,129.653256364848,7.961864406779661,False,True,False
7,12,0,55,1,12,6.875,0.1904761904761898,129.653256364848,7.422535211267606,False,True,False
8,7,0,62,1,11,6.888888888888889,1.458333333333334,129.653256364848,8.729064039408867,False,True,False
9,7,0,69,1,10,6.9,1.1111111111111107,129.653256364848,6.958333333333333,False,True,False
10,17,0,86,1,9,7.818181818181818,1.7666666666666657,129.653256364848,8.729064039408867,False,True,False
11,4,0,90,1,8,7.5,2.5151515151515156,129.653256364848,6.958333333333333,False,True,False
12,12,0,102,1,7,7.846153846153846,1.833333333333334,129.653256364848,7.422535211267606,False,True,False
13,3,0,105,1,6,7.5,3.153846153846154,129.653256364848,6.958333333333333,False,True,False
14,6,0,111,1,5,7.4,-1.166666666666667,129.653256364848,7.961864406779661,False,True,False
15,8,0,119,1,4,7.4375,-0.40000000000000036,129.653256364848,7.687975646879757,False,False,True
16,13,0,132,1,3,7.764705882352941,-1.770833333333333,129.653256364848,8.729064039408867,False,False,True
17,3,2,135,3,2,7.5,1.2352941176470589,131.3303299763811,7.961864406779661,False,False,True
18,5,1,140,4,1,7.368421052631579,-0.5,125.68058129881638,8.729064039408867,False,False,True
19,11,0,151,4,0,7.55,-1.8684210526315788,131.1272162638279,7.422535211267606,False,False,True
