over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,2,1,2,1,19,2.0,0.0,127.03460602848905,7.292887029288703,True,False,False
1,14,0,16,1,18,8.0,0.0,132.23905072987526,7.708894878706199,True,False,False
2,2,1,18,2,17,6.0,0.0,124.41667709477063,8.417457305502847,True,False,False
3,1,0,19,2,16,4.75,-1.0,120.35735942956319,7.708894878706199,True,False,False
4,14,0,33,2,15,6.6,0.41666666666666696,120.35735942956319,8.417457305502847,True,False,False
5,7,0,40,2,14,6.666666666666667,-1.4333333333333327,120.35735942956319,7.292887029288703,True,False,False
6,15,0,55,2,13,7.857142857142857,0.6666666666666661,120.35735942956319,8.916666666666666,False,True,False
7,2,0,57,2,12,7.125,4.142857142857143,120.35735942956319,7.1947368421052635,False,True,False
8,9,0,66,2,11,7.333333333333333,0.875,120.35735942956319,8.081632653061224,False,True,False
9,4,1,70,3,10,7.0,1.333333333333333,124.51659448838542,7.1947368421052635,False,True,False
10,3,0,73,3,9,6.636363636363637,-2.5,132.38892682029743,8.081632653061224,False,True,False
11,10,0,83,3,8,6.916666666666667,-1.8030303030303036,132.38892682029743,7.1947368421052635,False,True,False
12,8,1,91,4,7,7.0,-1.75,120.38049666807707,8.081632653061224,False,True,False
13,3,0,94,4,6,6.714285714285714,-0.5,114.59935048483314,8.417457305502847,False,True,False
14,14,1,108,5,5,7.2,-0.2142857142857144,114.98055761907216,8.081632653061224,False,True,False
15,6,1,114,6,4,7.125,0.13333333333333375,122.85934549786003,7.292887029288703,False,False,True
16,13,0,127,6,3,7.470588235294118,-0.45833333333333304,126.41753230301495,7.708894878706199,False,False,True
17,8,0,135,6,2,7.5,2.5294117647058822,126.41753230301495,8.417457305502847,False,False,True
18,6,0,141,6,1,7.421052631578948,1.0,126.41753230301495,7.708894878706199,False,False,True
19,5,1,146,7,0,7.3,1.5789473684210522,105.330986447624,7.292887029288703,False,False,True
