over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,3,0,3,0,19,3.0,0.0,112.80071280255217,8.404682274247492,True,False,False
1,6,1,9,1,18,4.5,0.0,107.01372167292838,7.634361233480176,True,False,False
2,5,1,14,2,17,4.666666666666667,0.0,109.64656036575475,7.1947368421052635,True,False,False
3,2,1,16,3,16,4.0,-1.0,115.77360011862577,7.634361233480176,True,False,False
4,3,0,19,3,15,3.8,-1.166666666666667,125.94053047109826,7.292887029288703,True,False,False
5,6,1,25,4,14,4.166666666666667,-1.4666666666666663,129.61861695272097,8.404682274247492,True,False,False
6,5,0,30,4,13,4.285714285714286,-1.5000000000000004,137.51053120476985,7.292887029288703,False,True,False
7,10,0,40,4,12,5.0,-0.11904761904761862,137.51053120476985,8.653846153846153,False,True,False
8,3,0,43,4,11,4.777777777777778,1.5,137.51053120476985,8.764940239043824,False,True,False
9,6,0,49,4,10,4.9,1.2222222222222223,137.51053120476985,7.1947368421052635,False,True,False
10,15,0,64,4,9,5.818181818181818,1.4333333333333327,137.51053120476985,8.764940239043824,False,True,False
11,8,0,72,4,8,6.0,2.1818181818181817,137.51053120476985,7.1947368421052635,False,True,False
12,8,1,80,5,7,6.153846153846154,3.666666666666666,137.51053120476985,7.634361233480176,False,True,False
13,7,0,87,5,6,6.214285714285714,3.6794871794871797,128.26183104820876,7.1947368421052635,False,True,False
14,15,0,102,5,5,6.8,0.9523809523809526,128.26183104820876,8.404682274247492,False,True,False
15,8,0,110,5,4,6.875,2.7,128.26183104820876,7.292887029288703,False,False,True
16,11,0,121,5,3,7.117647058823529,3.125,128.26183104820876,7.634361233480176,False,False,True
17,4,1,125,6,2,6.944444444444445,4.215686274509805,124.8182321930587,7.292887029288703,False,False,True
18,9,1,134,7,1,7.052631578947368,0.22222222222222232,125.49148394990179,8.404682274247492,False,False,True
19,13,0,147,7,0,7.35,-0.05263157894736814,129.27170868347338,8.764940239043824,False,False,True
