over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,4,0,4,0,19,4.0,0.0,130.35789162363184,8.38265306122449,True,False,False
1,15,1,19,1,18,9.5,0.0,126.50640068356081,9.020725388601036,True,False,False
2,5,0,24,1,17,8.0,0.0,125.80050397729957,8.38265306122449,True,False,False
3,16,1,40,2,16,10.0,-0.5,125.80050397729957,8.880733944954128,True,False,False
4,5,0,45,2,15,9.0,1.0,136.03734879245764,7.189153439153439,True,False,False
5,5,0,50,2,14,8.333333333333334,-0.8333333333333339,136.03734879245764,9.020725388601036,True,False,False
6,11,0,61,2,13,8.714285714285714,-0.16666666666666785,136.03734879245764,7.189153439153439,False,True,False
7,6,0,67,2,12,8.375,-1.7142857142857135,136.03734879245764,7.920473773265652,False,True,False
8,15,0,82,2,11,9.11111111111111,-1.041666666666667,136.03734879245764,8.880733944954128,False,True,False
9,12,0,94,2,10,9.4,1.5555555555555554,136.03734879245764,7.920473773265652,False,True,False
10,7,0,101,2,9,9.181818181818182,1.5999999999999996,136.03734879245764,7.189153439153439,False,True,False
11,11,0,112,2,8,9.333333333333334,2.1515151515151523,136.03734879245764,10.233333333333333,False,True,False
12,9,1,121,3,7,9.307692307692308,0.6666666666666661,136.03734879245764,8.38265306122449,False,True,False
13,8,0,129,3,6,9.214285714285714,-0.8076923076923084,139.86740587195533,7.920473773265652,False,True,False
14,7,1,136,4,5,9.066666666666666,-0.3809523809523796,145.92279496179916,7.189153439153439,False,True,False
15,1,2,137,6,4,8.5625,-2.0666666666666664,115.0394857795823,7.920473773265652,False,False,True
16,7,0,144,6,3,8.470588235294118,-4.729166666666667,105.22885165508787,9.020725388601036,False,False,True
17,11,0,155,6,2,8.61111111111111,-4.970588235294118,105.22885165508787,8.38265306122449,False,False,True
18,10,1,165,7,1,8.68421052631579,-3.2777777777777777,98.4859011033919,9.020725388601036,False,False,True
19,5,1,170,8,0,8.5,0.14912280701754455,112.72885165508787,8.880733944954128,False,False,True
