over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,7,0,7,0,19,7.0,0.0,135.18868778082648,8.364583333333334,True,False,False
1,5,0,12,0,18,6.0,0.0,135.18868778082648,7.381443298969073,True,False,False
2,12,0,24,0,17,8.0,0.0,135.18868778082648,8.364583333333334,True,False,False
3,6,1,30,1,16,7.5,0.0,132.96308071426492,7.189153439153439,True,False,False
4,9,0,39,1,15,7.8,-0.33333333333333304,128.38375645251227,7.381443298969073,True,False,False
5,5,0,44,1,14,7.333333333333333,0.7000000000000002,128.38375645251227,7.189153439153439,True,False,False
6,7,0,51,1,13,7.285714285714286,-1.166666666666666,128.38375645251227,8.417457305502847,False,True,False
7,9,0,60,1,12,7.5,-0.2857142857142856,128.38375645251227,8.098901098901099,False,True,False
8,5,1,65,2,11,7.222222222222222,-0.5,128.38375645251227,8.417457305502847,False,True,False
9,8,0,73,2,10,7.3,-0.7222222222222223,138.54615411076014,8.098901098901099,False,True,False
10,3,0,76,2,9,6.909090909090909,-0.4666666666666668,138.54615411076014,8.364583333333334,False,True,False
11,10,1,86,3,8,7.166666666666667,-2.075757575757576,132.47034444037396,8.098901098901099,False,True,False
12,8,0,94,3,7,7.230769230769231,-0.666666666666667,124.41529584037167,7.348387096774194,False,True,False
13,11,0,105,3,6,7.5,-0.7307692307692308,124.41529584037167,8.098901098901099,False,True,False
14,17,0,122,3,5,8.133333333333333,1.666666666666666,124.41529584037167,8.417457305502847,False,True,False
15,9,0,131,3,4,8.1875,3.866666666666667,124.41529584037167,7.189153439153439,False,False,True
16,4,1,135,4,3,7.9411764705882355,4.145833333333334,121.51827881741276,7.381443298969073,False,False,True
17,13,0,148,4,2,8.222222222222221,1.5588235294117645,122.11805567631836,7.189153439153439,False,False,True
18,19,0,167,4,1,8.789473684210526,-0.05555555555555536,122.11805567631836,8.364583333333334,False,False,True
19,8,0,175,4,0,8.75,2.7105263157894743,122.11805567631836,7.381443298969073,False,False,True
