over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,1,0,1,0,19,1.0,0.0,133.352057583403,7.5852272727272725,True,False,False
1,13,0,14,0,18,7.0,0.0,133.352057583403,8.282229965156795,True,False,False
2,11,0,25,0,17,8.333333333333334,0.0,133.352057583403,7.5852272727272725,True,False,False
3,15,0,40,0,16,10.0,0.0,133.352057583403,8.823170731707316,True,False,False
4,6,0,46,0,15,9.2,3.0,133.352057583403,7.920473773265652,True,False,False
5,2,1,48,1,14,8.0,1.4666666666666668,130.4295474624788,8.282229965156795,True,False,False
6,5,0,53,1,13,7.571428571428571,-0.833333333333333,129.10865889386378,7.03125,False,True,False
7,6,0,59,1,12,7.375,-3.738095238095238,129.10865889386378,7.920473773265652,False,True,False
8,12,0,71,1,11,7.888888888888889,-3.541666666666667,129.10865889386378,7.03125,False,True,False
9,11,0,82,1,10,8.2,-0.22222222222222232,129.10865889386378,8.880733944954128,False,True,False
10,9,0,91,1,9,8.272727272727273,1.4666666666666668,129.10865889386378,7.5852272727272725,False,True,False
11,14,0,105,1,8,8.75,2.3939393939393927,129.10865889386378,8.823170731707316,False,True,False
12,6,0,111,1,7,8.538461538461538,2.583333333333334,129.10865889386378,7.5852272727272725,False,True,False
13,5,1,116,2,6,8.285714285714286,1.1282051282051277,130.35079413125246,7.920473773265652,False,True,False
14,11,0,127,2,5,8.466666666666667,-0.45238095238095255,133.23392758656354,8.282229965156795,False,True,False
15,4,0,131,2,4,8.1875,-1.6333333333333337,133.23392758656354,8.880733944954128,False,False,True
16,5,0,136,2,3,8.0,-2.020833333333333,133.23392758656354,7.920473773265652,False,False,True
17,4,0,140,2,2,7.777777777777778,-1.333333333333333,133.23392758656354,8.880733944954128,False,False,True
18,10,0,150,2,1,7.894736842105263,-3.4444444444444446,133.23392758656354,8.282229965156795,False,False,True
