over,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets,overs_remaining,run_rate,momentum,batsman_sr,bowler_economy,phase_Powerplay,phase_Middle,phase_Death
0,6,0,6,0,19,6.0,0.0,130.79159559042532,8.544117647058824,True,False,False
1,4,0,10,0,18,5.0,0.0,130.79159559042532,9.618556701030927,True,False,False
2,16,0,26,0,17,8.666666666666666,0.0,130.79159559042532,8.544117647058824,True,False,False
3,17,0,43,0,16,10.75,0.0,130.79159559042532,9.618556701030927,True,False,False
4,10,0,53,0,15,10.6,1.583333333333334,130.79159559042532,6.958333333333333,True,False,False
5,9,0,62,0,14,10.333333333333334,3.7333333333333343,130.79159559042532,8.096385542168674,True,False,False
6,5,0,67,0,13,9.571428571428571,1.666666666666666,130.79159559042532,6.958333333333333,False,True,False
7,12,1,79,1,12,9.875,-1.5714285714285712,137.35726350979493,8.096385542168674,False,True,False
8,3,1,82,2,11,9.11111111111111,-1.708333333333334,138.15868144528187,6.958333333333333,False,True,False
9,11,1,93,3,10,9.3,-3.4444444444444438,127.45159730869564,8.096385542168674,False,True,False
10,11,0,104,3,9,9.454545454545455,-2.1333333333333346,123.43960675995864,8.603674540682414,False,True,False
11,8,0,112,3,8,9.333333333333334,-2.121212121212121,123.43960675995864,8.096385542168674,False,True,False
12,15,0,127,3,7,9.76923076923077,0.16666666666666607,123.43960675995864,8.603674540682414,False,True,False
13,5,1,132,4,6,9.428571428571429,1.5641025641025639,123.43960675995864,8.544117647058824,False,True,False
14,4,1,136,5,5,9.066666666666666,-0.5952380952380949,125.02755391228642,9.618556701030927,False,True,False
15,13,0,149,5,4,9.3125,-2.0666666666666664,121.86462894274479,8.603674540682414,False,False,True
16,6,0,155,5,3,9.117647058823529,-2.979166666666667,121.86462894274479,6.958333333333333,False,False,True
17,14,0,169,5,2,9.38888888888889,-1.950980392156862,121.86462894274479,9.618556701030927,False,False,True
18,13,0,182,5,1,9.578947368421053,1.6111111111111107,121.86462894274479,8.544117647058824,False,False,True
19,15,0,197,5,0,9.85,1.421052631578947,121.86462894274479,8.603674540682414,False,False,True
